,ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,asjp_forms,asjp_segs
533,Aha-Chacon-2019-220-141_near-1,,Aha,Chacon-2019-220-141_near,tsoːmitsa,tsoːmitsa,ts oː m i ts a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,ts o m i ts a,a i m o ts
534,Ehe-Chacon-2019-220-141_near-1,,Ehe,Chacon-2019-220-141_near,tsuːmetsa,tsuːmetsa,ts uː m e ts a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,ts u m e ts a,a e m ts u
535,Mauliene-Chacon-2019-220-141_near-1,,Mauliene,Chacon-2019-220-141_near,tsuːmetsa,tsuːmetsa,ts uː m e ts a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,ts u m e ts a,a e m ts u
536,Hohoodene-Chacon-2019-220-141_near-1,,Hohoodene,Chacon-2019-220-141_near,tsuːmɛtsa,tsuːmɛtsa,ts uː m ɛ ts a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,ts u m E ts a,E a m ts u
537,Waliperi-Chacon-2019-220-141_near-1,,Waliperi,Chacon-2019-220-141_near,tsuːnɛtsoa,tsuːnɛtsoa,ts uː n ɛ ts o a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,ts u n E ts o a,E a n o ts u
538,Kumadene2-Chacon-2019-220-141_near-1,,Kumadene2,Chacon-2019-220-141_near,tsumaitia,tsumaitia,ts u m a i t i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,ts u m a i t i a,a i m t ts u
539,Werekena-Chacon-2019-220-228_where-1,,Werekena,Chacon-2019-220-228_where,daːti,daːti,d aː t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d a t i,a d i t
540,Waliperi-Chacon-2019-220-228_where-1,,Waliperi,Chacon-2019-220-228_where,kahɛ,kahɛ,k a h ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k a h E,E a h k
541,Moliwene-Chacon-2019-220-228_where-1,,Moliwene,Chacon-2019-220-228_where,kahɛgɐ,kahɛgɐ,k a h ɛ g ɐ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k a h E g a,E a g h k
542,Mauliene-Chacon-2019-220-228_where-1,,Mauliene,Chacon-2019-220-228_where,kahia,kahia,k a h i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k a h i a,a h i k
543,Tariana-Chacon-2019-220-228_where-1,,Tariana,Chacon-2019-220-228_where,kanisɛm̥adewauha,kanisɛm̥adewauha,k a n i s ɛ mʰ a d e w a u h a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k a n i s E mh~ a d e w a u h a,E a d e h i k mh~ n s u w
544,Hohoodene-Chacon-2019-220-228_where-1,,Hohoodene,Chacon-2019-220-228_where,kaɽɛaha,kaɽɛaha,k a ɽ ɛ a h a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k a r E a h a,E a h k r
545,Kowaidakenai-Chacon-2019-220-228_where-1,,Kowaidakenai,Chacon-2019-220-228_where,kaɽie,kaɽie,k a ɽ i e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k a r i e,a e i k r
546,Mauliene-Chacon-2019-220-167_round-1,,Mauliene,Chacon-2019-220-167_round,dabuhekani,dabuhekani,d a b u h e k a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d a b u h e k a n i,a b d e h i k n u
547,Dzawinai-Chacon-2019-220-167_round-1,,Dzawinai,Chacon-2019-220-167_round,jabuɽhedaɽi,jabuɽhedaɽi,j a b u ɽʰ e d a ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,y a b u rh~ e d a r i,a b d e i r rh~ u y
548,Hohoodene-Chacon-2019-220-167_round-1,,Hohoodene,Chacon-2019-220-167_round,madzakanʰĩdaɽi,madzakanʰĩdaɽi,m a dz a k a nʰ ĩ d a ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,m a dz a k a nh~ i* d a r i,a d dz i i* k m nh~ r
549,Waliperi-Chacon-2019-220-167_round-1,,Waliperi,Chacon-2019-220-167_round,madzakanʰĩdaɽi,madzakanʰĩdaɽi,m a dz a k a nʰ ĩ d a ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,m a dz a k a nh~ i* d a r i,a d dz i i* k m nh~ r
550,Kumadene2-Chacon-2019-220-167_round-1,,Kumadene2,Chacon-2019-220-167_round,maiakaŋgaɽi,maiakaŋgaɽi,m a i a k a ŋ g a ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,m a i a k a N g a r i,N a g i k m r
551,Tariana-Chacon-2019-220-167_round-1,,Tariana,Chacon-2019-220-167_round,mãkadatukinʊka,mãkadatukinʊka,m ã k a d a t u k i n ʊ k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,m a* k a d a t u k i n u k a,a a* d i k m n t u
552,Moliwene-Chacon-2019-220-167_round-1,,Moliwene,Chacon-2019-220-167_round,tʃikɛʐɐnɛ,tʃikɛʐɐnɛ,tʃ i k ɛ ʐ ɐ n ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,tS i k E Z a n E,E Z a i k n tS
553,Werekena-Chacon-2019-220-167_round-1,,Werekena,Chacon-2019-220-167_round,tʃiɾeɽi,tʃiɾeɽi,tʃ i ɾ e ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,tS i r e r i,e i r tS
554,Kowaidakenai-Chacon-2019-220-167_round-1,,Kowaidakenai,Chacon-2019-220-167_round,weːmaka,weːmaka,w eː m a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,w e m a k a,a e k m w
555,Aha-Chacon-2019-220-24_behind-1,,Aha,Chacon-2019-220-24_behind,danʰite,danʰite,d a nʰ i t e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d a nh~ i t e,a d e i nh~ t
556,Oho-Chacon-2019-220-24_behind-1,,Oho,Chacon-2019-220-24_behind,litamale,litamale,l i t a m a l e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i t a m a l e,a e i l m t
557,Name-Chacon-2019-220-24_behind-1,,Name,Chacon-2019-220-24_behind,noapodanse,noapodanse,n o a p o d a n s e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n o a p o d a n s e,a d e n o p s
558,Ehe-Chacon-2019-220-24_behind-1,,Ehe,Chacon-2019-220-24_behind,nuapuante (me,nuapuante,n u a p u a n t e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u a p u a n t e,a e n p t u
559,Name-Chacon-2019-220-12_afternoon-1,,Name,Chacon-2019-220-12_afternoon,dainoma,dainoma,d a i n o m a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d a i n o m a,a d i m n o
560,Aha-Chacon-2019-220-12_afternoon-1,,Aha,Chacon-2019-220-12_afternoon,deːpina,deːpina,d eː p i n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d e p i n a,a d e i n p
561,Ehe-Chacon-2019-220-12_afternoon-1,,Ehe,Chacon-2019-220-12_afternoon,deːpina,deːpina,d eː p i n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d e p i n a,a d e i n p
562,Oho-Chacon-2019-220-12_afternoon-1,,Oho,Chacon-2019-220-12_afternoon,deːpina,deːpina,d eː p i n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d e p i n a,a d e i n p
563,Ehe-Chacon-2019-220-1_grate-1,,Ehe,Chacon-2019-220-1_grate,daitaketi,daitaketi,d a i t a k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d a i t a k e t i,a d e i k t
564,Name-Chacon-2019-220-1_grate-1,,Name,Chacon-2019-220-1_grate,feritaka,feritaka,f e ɾ i t a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,f e r i t a k a,a e f i k r t
565,Kumadene2-Chacon-2019-220-1_grate-1,,Kumadene2,Chacon-2019-220-1_grate,hiʐitakã,hiʐitakã,h i ʐ i t a k ã,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,h i Z i t a k a*,Z a a* h i k t
566,Aha-Chacon-2019-220-1_grate-1,,Aha,Chacon-2019-220-1_grate,idaitakada,idaitakada,i d a i t a k a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i d a i t a k a d a,a d i k t
567,Oho-Chacon-2019-220-1_grate-1,,Oho,Chacon-2019-220-1_grate,idaitaketi,idaitaketi,i d a i t a k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i d a i t a k e t i,a d e i k t
568,Tariana-Chacon-2019-220-1_grate-1,,Tariana,Chacon-2019-220-1_grate,pakʰakənĩpɛ,pakʰakənĩpɛ,p a kʰ a k ə n ĩ p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a kh~ a k 3 n i* p E,3 E a i* k kh~ n p
569,Dzawinai-Chacon-2019-220-1_grate-1,,Dzawinai,Chacon-2019-220-1_grate,phieʐita,phieʐita,pʰ i e ʐ i t a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,ph~ i e Z i t a,Z a e i ph~ t
570,Kowaidakenai-Chacon-2019-220-1_grate-1,,Kowaidakenai,Chacon-2019-220-1_grate,phiɽike,phiɽike,pʰ i ɽ i k e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,ph~ i r i k e,e i k ph~ r
571,Werekena-Chacon-2019-220-1_grate-1,,Werekena,Chacon-2019-220-1_grate,piakaɾa,piakaɾa,p i a k a ɾ a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p i a k a r a,a i k p r
572,Kumadene2-Chacon-2019-220-49_dark-1,,Kumadene2,Chacon-2019-220-49_dark,deːpi,deːpi,d eː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d e p i,d e i p
573,Moliwene-Chacon-2019-220-49_dark-1,,Moliwene,Chacon-2019-220-49_dark,dɛːpiti,dɛːpiti,d ɛː p i t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d E p i t i,E d i p t
574,Tariana-Chacon-2019-220-49_dark-1,,Tariana,Chacon-2019-220-49_dark,kadaːwani,kadaːwani,k a d aː w a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k a d a w a n i,a d i k n w
575,Hohoodene-Chacon-2019-220-49_dark-1,,Hohoodene,Chacon-2019-220-49_dark,kadawakadaɽi,kadawakadaɽi,k a d a w a k a d a ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k a d a w a k a d a r i,a d i k r w
576,Waliperi-Chacon-2019-220-49_dark-1,,Waliperi,Chacon-2019-220-49_dark,kadawakadaɽi,kadawakadaɽi,k a d a w a k a d a ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k a d a w a k a d a r i,a d i k r w
577,Mauliene-Chacon-2019-220-49_dark-1,,Mauliene,Chacon-2019-220-49_dark,kadawakani,kadawakani,k a d a w a k a n i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,k a d a w a k a n i,a d i k n w
578,Werekena-Chacon-2019-220-49_dark-1,,Werekena,Chacon-2019-220-49_dark,sibumãha,sibumãha,s i b u m ã h a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,s i b u m a* h a,a a* b h i m s u
579,Aha-Chacon-2019-220-144_night-1,,Aha,Chacon-2019-220-144_night,deːpi,deːpi,d eː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d e p i,d e i p
580,Hohoodene-Chacon-2019-220-144_night-1,,Hohoodene,Chacon-2019-220-144_night,deːpi,deːpi,d eː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d e p i,d e i p
581,Kowaidakenai-Chacon-2019-220-144_night-1,,Kowaidakenai,Chacon-2019-220-144_night,deːpi,deːpi,d eː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d e p i,d e i p
582,Kumadene2-Chacon-2019-220-144_night-1,,Kumadene2,Chacon-2019-220-144_night,deːpi,deːpi,d eː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d e p i,d e i p
583,Name-Chacon-2019-220-144_night-1,,Name,Chacon-2019-220-144_night,deːpi,deːpi,d eː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d e p i,d e i p
584,Tariana-Chacon-2019-220-144_night-1,,Tariana,Chacon-2019-220-144_night,deːpi,deːpi,d eː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d e p i,d e i p
585,Dzawinai-Chacon-2019-220-144_night-1,,Dzawinai,Chacon-2019-220-144_night,deːpi,deːpi,d eː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d e p i,d e i p
586,Oho-Chacon-2019-220-144_night-1,,Oho,Chacon-2019-220-144_night,deːpina,deːpina,d eː p i n a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d e p i n a,a d e i n p
587,Ehe-Chacon-2019-220-144_night-1,,Ehe,Chacon-2019-220-144_night,deːpiriku,deːpiriku,d eː p i ɾ i k u,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d e p i r i k u,d e i k p r u
588,Moliwene-Chacon-2019-220-144_night-1,,Moliwene,Chacon-2019-220-144_night,dɛːpi,dɛːpi,d ɛː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d E p i,E d i p
589,Mauliene-Chacon-2019-220-144_night-1,,Mauliene,Chacon-2019-220-144_night,dɛːpi,dɛːpi,d ɛː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d E p i,E d i p
590,Waliperi-Chacon-2019-220-144_night-1,,Waliperi,Chacon-2019-220-144_night,dɛːpi,dɛːpi,d ɛː p i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d E p i,E d i p
591,Kumadene1-Chacon-2019-220-144_night-1,,Kumadene1,Chacon-2019-220-144_night,dɛːpɪ,dɛːpɪ,d ɛː p ɪ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d E p i,E d i p
592,Werekena-Chacon-2019-220-144_night-1,,Werekena,Chacon-2019-220-144_night,sibuma,sibuma,s i b u m a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,s i b u m a,a b i m s u
593,Oho-Chacon-2019-220-134_morning-1,,Oho,Chacon-2019-220-134_morning,deːpitoa,deːpitoa,d eː p i t o a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d e p i t o a,a d e i o p t
594,Oho-Chacon-2019-220-134_morning-2,,Oho,Chacon-2019-220-134_morning,teːwadzole,teːwadzole,t eː w a d z o l e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,t e w a d z o l e,a d e l o t w z
595,Ehe-Chacon-2019-220-134_morning-1,,Ehe,Chacon-2019-220-134_morning,deːpitua,deːpitua,d eː p i t u a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d e p i t u a,a d e i p t u
596,Aha-Chacon-2019-220-134_morning-1,,Aha,Chacon-2019-220-134_morning,depitoa,depito,d e p i t o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d e p i t o,d e i o p t
597,Name-Chacon-2019-220-134_morning-1,,Name,Chacon-2019-220-134_morning,pio pinako,pio pinako,p i o + p i n a k o,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p i o  p i n a k o, a i k n o p
598,Tariana-Chacon-2019-220-198_swellup-1,,Tariana,Chacon-2019-220-198_swellup,dihanipɛ,dihanipɛ,d i h a n i p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d i h a n i p E,E a d h i n p
599,Aha-Chacon-2019-220-198_swellup-1,,Aha,Chacon-2019-220-198_swellup,iːsrakaida,iːsrakaida,iː s ɾ a k a i d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i s r a k a i d a,a d i k r s
600,Ehe-Chacon-2019-220-198_swellup-1,,Ehe,Chacon-2019-220-198_swellup,iːsrakethi,iːsrakethi,iː s ɾ a k e tʰ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i s r a k e th~ i,a e i k r s th~
601,Name-Chacon-2019-220-198_swellup-1,,Name,Chacon-2019-220-198_swellup,iːsraketi,iːsraketi,iː s ɾ a k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i s r a k e t i,a e i k r s t
602,Oho-Chacon-2019-220-198_swellup-1,,Oho,Chacon-2019-220-198_swellup,israketi,israketi,i s ɾ a k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i s r a k e t i,a e i k r s t
603,Werekena-Chacon-2019-220-198_swellup-1,,Werekena,Chacon-2019-220-198_swellup,jaɽhə̃,jaɽhə̃,j a ɽʰ ə̃,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,y a rh~ 3*,3* a rh~ y
604,Hohoodene-Chacon-2019-220-198_swellup-1,,Hohoodene,Chacon-2019-220-198_swellup,nuiʂakawa,nuiʂakawa,n u i ʂ a k a w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u i S a k a w a,S a i k n u w
605,Mauliene-Chacon-2019-220-198_swellup-1,,Mauliene,Chacon-2019-220-198_swellup,ɽiːʂakawa,ɽiːʂakawa,ɽ iː ʂ a k a w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i S a k a w a,S a i k r w
606,Moliwene-Chacon-2019-220-198_swellup-1,,Moliwene,Chacon-2019-220-198_swellup,ɽiʃakadapɛ,ɽiʃakadapɛ,ɽ i ʃ a k a d a p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i S a k a d a p E,E S a d i k p r
607,Kowaidakenai-Chacon-2019-220-198_swellup-1,,Kowaidakenai,Chacon-2019-220-198_swellup,ɽiʃakawa,ɽiʃakawa,ɽ i ʃ a k a w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i S a k a w a,S a i k r w
608,Dzawinai-Chacon-2019-220-198_swellup-1,,Dzawinai,Chacon-2019-220-198_swellup,ɽiʃakawa,ɽiʃakawa,ɽ i ʃ a k a w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i S a k a w a,S a i k r w
609,Tariana-Chacon-2019-220-122_leaf-1,,Tariana,Chacon-2019-220-122_leaf,dihʲapʰɛpɛ,dihʲapʰɛpɛ,d i hʲ a pʰ ɛ p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d i hy~ a ph~ E p E,E a d hy~ i p ph~
610,Ehe-Chacon-2019-220-122_leaf-1,,Ehe,Chacon-2019-220-122_leaf,liːphe,liːphe,l iː pʰ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i ph~ e,e i l ph~
611,Aha-Chacon-2019-220-122_leaf-1,,Aha,Chacon-2019-220-122_leaf,liphe,liphe,l i pʰ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i ph~ e,e i l ph~
612,Name-Chacon-2019-220-122_leaf-1,,Name,Chacon-2019-220-122_leaf,liphe,liphe,l i pʰ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i ph~ e,e i l ph~
613,Oho-Chacon-2019-220-122_leaf-1,,Oho,Chacon-2019-220-122_leaf,liphe,liphe,l i pʰ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i ph~ e,e i l ph~
614,Kumadene2-Chacon-2019-220-122_leaf-1,,Kumadene2,Chacon-2019-220-122_leaf,panaphe,panaphe,p a n a pʰ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a n a ph~ e,a e n p ph~
615,Kowaidakenai-Chacon-2019-220-122_leaf-1,,Kowaidakenai,Chacon-2019-220-122_leaf,ɽiːphe,ɽiːphe,ɽ iː pʰ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i ph~ e,e i ph~ r
616,Dzawinai-Chacon-2019-220-122_leaf-1,,Dzawinai,Chacon-2019-220-122_leaf,ɽiːphe,ɽiːphe,ɽ iː pʰ e,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i ph~ e,e i ph~ r
617,Moliwene-Chacon-2019-220-122_leaf-1,,Moliwene,Chacon-2019-220-122_leaf,ɽipʰɛ,ɽipʰɛ,ɽ i pʰ ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i ph~ E,E i ph~ r
618,Hohoodene-Chacon-2019-220-122_leaf-1,,Hohoodene,Chacon-2019-220-122_leaf,ɽipʰɛ,ɽipʰɛ,ɽ i pʰ ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i ph~ E,E i ph~ r
619,Waliperi-Chacon-2019-220-122_leaf-1,,Waliperi,Chacon-2019-220-122_leaf,ɽipʰɛ,ɽipʰɛ,ɽ i pʰ ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i ph~ E,E i ph~ r
620,Mauliene-Chacon-2019-220-122_leaf-1,,Mauliene,Chacon-2019-220-122_leaf,ɽípʰɛ,ɽípʰɛ,ɽ í/i pʰ ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i i ph~ E,E i ph~ r
621,Werekena-Chacon-2019-220-122_leaf-1,,Werekena,Chacon-2019-220-122_leaf,tsaːpɛ,tsaːpɛ,ts aː p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,ts a p E,E a p ts
622,Tariana-Chacon-2019-220-111_husband-1,,Tariana,Chacon-2019-220-111_husband,dutsaniɾi,dutsaniɾi,d u ts a n i ɾ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,d u ts a n i r i,a d i n r ts u
623,Kumadene1-Chacon-2019-220-111_husband-1,,Kumadene1,Chacon-2019-220-111_husband,josaniɾi,josaniɾi,j o s a n i ɾ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,y o s a n i r i,a i n o r s y
624,Waliperi-Chacon-2019-220-111_husband-1,,Waliperi,Chacon-2019-220-111_husband,nuiniɽi,nuiniɽi,n u i n i ɽ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u i n i r i,i n r u
625,Hohoodene-Chacon-2019-220-111_husband-1,,Hohoodene,Chacon-2019-220-111_husband,nuiniʐi,nuiniʐi,n u i n i ʐ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u i n i Z i,Z i n u
626,Mauliene-Chacon-2019-220-111_husband-1,,Mauliene,Chacon-2019-220-111_husband,nuiniʐi,nuiniʐi,n u i n i ʐ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u i n i Z i,Z i n u
627,Werekena-Chacon-2019-220-111_husband-1,,Werekena,Chacon-2019-220-111_husband,nũmĩhĩ,nũmĩhĩ,n ũ m ĩ h ĩ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u* m i* h i*,h i* m n u*
628,Aha-Chacon-2019-220-111_husband-1,,Aha,Chacon-2019-220-111_husband,roiniri,roiniri,ɾ o i n i ɾ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r o i n i r i,i n o r
629,Ehe-Chacon-2019-220-111_husband-1,,Ehe,Chacon-2019-220-111_husband,ruiniri,ruiniri,ɾ u i n i ɾ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r u i n i r i,i n r u
630,Name-Chacon-2019-220-111_husband-1,,Name,Chacon-2019-220-111_husband,ruiniri,ruiniri,ɾ u i n i ɾ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r u i n i r i,i n r u
631,Oho-Chacon-2019-220-111_husband-1,,Oho,Chacon-2019-220-111_husband,ruiniri,ruiniri,ɾ u i n i ɾ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r u i n i r i,i n r u
632,Kumadene2-Chacon-2019-220-111_husband-1,,Kumadene2,Chacon-2019-220-111_husband,ɽuiniʐi,ɽuiniʐi,ɽ u i n i ʐ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r u i n i Z i,Z i n r u
633,Moliwene-Chacon-2019-220-111_husband-1,,Moliwene,Chacon-2019-220-111_husband,ʐuiniʐi,ʐuiniʐi,ʐ u i n i ʐ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,Z u i n i Z i,Z i n u
634,Ehe-Chacon-2019-220-52_die-1,,Ehe,Chacon-2019-220-52_die,dzaːmikhethi,dzaːmikhethi,dz aː m i kʰ e tʰ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,dz a m i kh~ e th~ i,a dz e i kh~ m th~
635,Aha-Chacon-2019-220-52_die-1,,Aha,Chacon-2019-220-52_die,iːjamikada ~ majandali,iːjamikada,iː j a m i k a d a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i y a m i k a d a,a d i k m y
636,Oho-Chacon-2019-220-52_die-1,,Oho,Chacon-2019-220-52_die,idzaːmiketi,idzaːmiketi,i dz aː m i k e t i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,i dz a m i k e t i,a dz e i k m t
637,Tariana-Chacon-2019-220-52_die-1,,Tariana,Chacon-2019-220-52_die,lijamĩnʊkalia,lijamĩnʊkalia,l i j a m ĩ n ʊ k a l i a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,l i y a m i* n u k a l i a,a i i* k l m n u y
638,Mauliene-Chacon-2019-220-52_die-1,,Mauliene,Chacon-2019-220-52_die,maɽiomakanɛ,maɽiomakanɛ,m a ɽ i o m a k a n ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,m a r i o m a k a n E,E a i k m n o r
639,Name-Chacon-2019-220-52_die-1,,Name,Chacon-2019-220-52_die,majaonka,majaonka,m a j a o n k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,m a y a o n k a,a k m n o y
640,Kumadene2-Chacon-2019-220-52_die-1,,Kumadene2,Chacon-2019-220-52_die,majemeka,majemeka,m a j e m e k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,m a y e m e k a,a e k m y
641,Dzawinai-Chacon-2019-220-52_die-1,,Dzawinai,Chacon-2019-220-52_die,nudzaːmika,nudzaːmika,n u dz aː m i k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u dz a m i k a,a dz i k m n u
642,Werekena-Chacon-2019-220-52_die-1,,Werekena,Chacon-2019-220-52_die,nuiwa,nuiwa,n u i w a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u i w a,a i n u w
643,Kowaidakenai-Chacon-2019-220-52_die-1,,Kowaidakenai,Chacon-2019-220-52_die,nuthẽːtaka,nuthẽːtaka,n u tʰ ẽː t a k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,n u th~ e* t a k a,a e* k n t th~ u
644,Hohoodene-Chacon-2019-220-52_die-1,,Hohoodene,Chacon-2019-220-52_die,padzaːmika,padzaːmika,p a dz aː m i k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,p a dz a m i k a,a dz i k m p
645,Moliwene-Chacon-2019-220-52_die-1,,Moliwene,Chacon-2019-220-52_die,ɽidzɐːmika,ɽidzɐːmika,ɽ i dz ɐː m i k a,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i dz a m i k a,a dz i k m r
646,Waliperi-Chacon-2019-220-52_die-1,,Waliperi,Chacon-2019-220-52_die,ɽidzɛːkʰi,ɽidzɛːkʰi,ɽ i dz ɛː kʰ i,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,r i dz E kh~ i,E dz i kh~ r
647,Kumadene1-Chacon-2019-220-52_die-1,,Kumadene1,Chacon-2019-220-52_die,wajamenĩpɛ,wajamenĩpɛ,w a j a m e n ĩ p ɛ,,granadillo_ethnographic_2006;silva_discoteca_1961,,,,,w a y a m e n i* p E,E a e i* m n p w y
